CountyNo;CountyName;State;Fips;Site;Lat;Long;Population;Area;Density;Infected
1932;pitt;North Carolina;37;147;35.582;-77.382;133798;651.6;215.8;210
1933;polk;North Carolina;37;149;35.256;-82.179;18324;237.9;80;302
1934;randolph;North Carolina;37;151;35.765;-79.827;130454;786.2;173.3;215
1935;richmond;North Carolina;37;153;34.944;-79.732;46564;474;98.4;337
1936;robeson;North Carolina;37;155;34.67;-79.095;123339;948.8;133.3;81
1937;rockingham;North Carolina;37;157;36.406;-79.771;91928;565.6;163.6;93
1938;rowan;North Carolina;37;159;35.623;-80.521;130340;511.3;262.7;81
1939;rutherford;North Carolina;37;161;35.348;-81.894;62899;564.1;112.7;37
1940;sampson;North Carolina;37;163;35.028;-78.393;60161;944.4;66.1;184
1941;scotland;North Carolina;37;165;34.785;-79.481;35998;319.1;113.5;25
1942;stanly;North Carolina;37;167;35.322;-80.244;58100;395.6;149;78
1943;stokes;North Carolina;37;169;36.352;-80.27;44711;451.8;100.5;19
1944;surry;North Carolina;37;171;36.432;-80.658;71219;535;135.1;307
1945;swain;North Carolina;37;173;35.439;-83.411;12968;528.1;24.9;125
1946;transylvania;North Carolina;37;175;35.21;-82.745;29334;378.4;78;224
1947;tyrrell;North Carolina;37;177;35.903;-76.238;4149;389.5;10.6;26
1948;union;North Carolina;37;179;35.008;-80.587;123677;637.3;241.1;6
1949;vance;North Carolina;37;181;36.331;-78.402;42954;253.5;172.7;37
1950;wake;North Carolina;37;183;35.796;-78.668;627846;832.4;864.4;410
1951;warren;North Carolina;37;185;36.412;-78.135;19972;428.7;46.4;21
1952;washington;North Carolina;37;187;35.865;-76.649;13723;348.5;38.3;110
1953;watauga;North Carolina;37;189;36.22;-81.688;42695;312.2;136;19
1954;wayne;North Carolina;37;191;35.367;-77.988;113329;552.7;206.7;43
1955;wilkes;North Carolina;37;193;36.193;-81.133;65632;755.3;88.8;121
1956;wilson;North Carolina;37;195;35.724;-77.925;73814;369.2;206.1;268
1957;yadkin;North Carolina;37;197;36.164;-80.675;36348;335.6;111.1;42
1958;yancey;North Carolina;37;199;35.909;-82.292;17774;312.5;58.1;439
1959;adams;North Dakota;38;1;46.034;-102.626;2593;987.9;2.5;350
1960;barnes;North Dakota;38;3;46.925;-98.034;11775;1491.7;7.5;200
1961;benson;North Dakota;38;5;48.03;-99.184;6964;1380.7;5;226
1962;billings;North Dakota;38;7;47.019;-103.303;888;1151.4;0.7;91
1963;bottineau;North Dakota;38;9;48.819;-100.654;7149;1668.2;4.1;30
1964;bowman;North Dakota;38;11;46.169;-103.395;3242;1162.1;2.7;606
1965;burke;North Dakota;38;13;48.774;-102.524;2242;1103.5;1.9;89
1966;burleigh;North Dakota;38;15;46.82;-100.763;69416;1633.1;44.4;209
1967;cass;North Dakota;38;17;46.868;-96.857;123138;1764.7;72.9;183
1968;cavalier;North Dakota;38;19;48.754;-98.417;4831;1488.2;2.9;94
1969;dickey;North Dakota;38;21;46.086;-98.332;5757;1131.4;4.8;176
1970;divide;North Dakota;38;23;48.874;-103.354;2283;1259.5;1.8;211
1971;dunn;North Dakota;38;25;47.319;-102.627;3600;2009.6;1.7;121
1972;eddy;North Dakota;38;27;47.712;-99.057;2757;630.1;4.1;188
1973;emmons;North Dakota;38;29;46.258;-100.21;4331;1510.2;2.6;87
1974;foster;North Dakota;38;31;47.46;-99.027;3759;635.4;5.5;60
1975;golden valley;North Dakota;38;33;46.89;-103.962;1924;1002;1.8;150
1976;grand forks;North Dakota;38;35;47.911;-97.137;66109;1437.6;45.2;62
1977;grant;North Dakota;38;37;46.379;-101.701;2841;1659.5;1.6;263
1978;griggs;North Dakota;38;39;47.452;-98.191;2754;708.7;3.5;318
1979;hettinger;North Dakota;38;41;46.443;-102.52;2715;1132.2;2.2;164
1980;kidder;North Dakota;38;43;46.929;-99.808;2753;1350.5;1.9;87
1981;la moure;North Dakota;38;45;46.407;-98.521;4701;1147.2;3.9;470
1982;logan;North Dakota;38;47;46.496;-99.544;2308;992.9;2.1;250
1983;mchenry;North Dakota;38;49;48.181;-100.678;5987;1873.9;3;282
1984;mcintosh;North Dakota;38;51;46.139;-99.493;3390;974.9;3.2;57
1985;mckenzie;North Dakota;38;53;47.811;-103.248;5737;2742;2;67
1986;mclean;North Dakota;38;55;47.521;-101.199;9311;2109.9;4.2;138
1987;mercer;North Dakota;38;57;47.299;-101.712;8644;1045.5;8.1;66
1988;morton;North Dakota;38;59;46.817;-101.034;25303;1926.2;13.2;22
1989;mountrail;North Dakota;38;61;48.122;-102.357;6631;1823.9;3.6;15
1990;nelson;North Dakota;38;63;47.914;-98.204;3715;981.7;3.5;156
1991;oliver;North Dakota;38;65;47.121;-101.325;2065;723;2.6;22
1992;pembina;North Dakota;38;67;48.787;-97.578;8585;1119;7.3;57
1993;pierce;North Dakota;38;69;48.324;-99.987;4675;1018.1;4.3;42
1994;ramsey;North Dakota;38;71;48.145;-98.834;12066;1186;9.7;42
1995;ransom;North Dakota;38;73;46.479;-97.658;5890;862.5;6.8;53
1996;renville;North Dakota;38;75;48.729;-101.544;2610;876.2;2.8;30
1997;richland;North Dakota;38;77;46.258;-96.768;17998;1436.4;12.3;235
1998;rolette;North Dakota;38;79;48.835;-99.813;13674;902.6;15.3;24
1999;sargent;North Dakota;38;81;46.157;-97.585;4366;858.5;4.8;73
2000;sheridan;North Dakota;38;83;47.58;-100.327;1710;971.5;1.5;218
2001;sioux;North Dakota;38;85;46.148;-100.736;4044;1094.1;3.8;197
2002;slope;North Dakota;38;87;46.418;-103.439;767;1217.9;0.6;363
2003;stark;North Dakota;38;89;46.879;-102.783;22636;1338.2;16.5;170
2004;steele;North Dakota;38;91;47.459;-97.745;2258;712.4;2.9;238
2005;stutsman;North Dakota;38;93;46.917;-98.75;21908;2221.2;9.4;93
2006;towner;North Dakota;38;95;48.597;-99.242;2876;1024.5;2.5;333
2007;traill;North Dakota;38;97;47.489;-97.226;8477;861.8;9.7;14
2008;walsh;North Dakota;38;99;48.39;-97.565;12389;1281.9;9.1;94
2009;ward;North Dakota;38;101;48.265;-101.333;58795;2013.1;27.9;362
2010;wells;North Dakota;38;103;47.671;-99.767;5102;1271.1;3.7;195
2011;williams;North Dakota;38;105;48.204;-103.56;19761;2070.5;9.3;227
2012;adams;Ohio;39;1;38.847;-83.515;27330;583.8;48.6;557
2013;allen;Ohio;39;3;40.757;-84.122;108473;402.5;265.5;52
2014;ashland;Ohio;39;5;40.851;-82.287;52523;422.9;127.8;67
2015;ashtabula;Ohio;39;7;41.8;-80.77;102728;702.3;146.9;69
2016;athens;Ohio;39;9;39.347;-82.099;62223;503.5;125.5;118
2017;auglaize;Ohio;39;11;40.545;-84.271;46611;401.4;116.9;57
2018;belmont;Ohio;39;13;40.041;-80.882;70226;537.4;129.1;95
2019;brown;Ohio;39;15;38.947;-83.892;42285;489.7;90.3;71
2020;butler;Ohio;39;17;39.413;-84.505;332807;467.2;741.8;245
2021;carroll;Ohio;39;19;40.609;-81.115;28836;394.7;74.9;30
2022;champaign;Ohio;39;21;40.121;-83.761;38890;428.6;92.5;87
2023;clark;Ohio;39;23;39.926;-83.833;144742;396.5;359.6;155
2024;clermont;Ohio;39;25;39.102;-84.212;177977;452.5;416.9;163
2025;clinton;Ohio;39;27;39.41;-83.839;40543;408.7;103.4;371
2026;columbiana;Ohio;39;29;40.773;-80.728;112075;532.5;209.4;27
2027;coshocton;Ohio;39;31;40.289;-81.862;36655;563.9;65.7;9
2028;crawford;Ohio;39;33;40.797;-82.873;46966;401.8;114.4;87
2029;cuyahoga;Ohio;39;35;41.454;-81.671;1393978;458.5;2946.8;53
2030;darke;Ohio;39;37;40.117;-84.61;53309;598.1;89;53
2031;defiance;Ohio;39;39;41.295;-84.446;39500;411.5;94.9;186
2032;delaware;Ohio;39;41;40.225;-83.014;109989;443.1;321.6;129
2033;erie;Ohio;39;43;41.407;-82.631;79551;251.6;314;13
2034;fairfield;Ohio;39;45;39.787;-82.656;122759;505.2;269.3;383
2035;fayette;Ohio;39;47;39.55;-83.447;28433;406.5;69.2;306
2036;franklin;Ohio;39;49;40;-82.996;1068978;539.9;2016.9;75
2037;fulton;Ohio;39;51;41.578;-84.096;42084;405.5;105.9;141
2038;gallia;Ohio;39;53;38.831;-82.269;31069;468.8;66.7;27
2039;geauga;Ohio;39;55;41.491;-81.226;90895;400.3;236.3;336
2040;greene;Ohio;39;57;39.727;-83.994;147886;414.9;367;77
2041;guernsey;Ohio;39;59;40.017;-81.544;40792;521.9;79.1;45
2042;hamilton;Ohio;39;61;39.179;-84.507;845303;407.1;2001;6
2043;hancock;Ohio;39;63;41.038;-83.643;71295;531.4;138.5;478
2044;hardin;Ohio;39;65;40.689;-83.674;31945;470.4;68.4;27
2045;harrison;Ohio;39;67;40.31;-81.051;15856;403.5;39.5;803
2046;henry;Ohio;39;69;41.358;-84.078;29210;416;70.6;136
2047;highland;Ohio;39;71;39.22;-83.579;40875;553.3;77;167
2048;hocking;Ohio;39;73;39.522;-82.45;28241;422.6;68.2;318
2049;holmes;Ohio;39;75;40.567;-81.876;38943;422.1;97.8;63
2050;huron;Ohio;39;77;41.173;-82.618;59487;491.5;122.9;209
2051;jackson;Ohio;39;79;39.039;-82.609;32641;420.3;79.5;93
2052;jefferson;Ohio;39;81;40.365;-80.692;73894;409.6;174.4;329
2053;knox;Ohio;39;83;40.401;-82.457;54500;525.5;110;81
2054;lake;Ohio;39;85;41.685;-81.325;227511;228.2;1016.9;383
2055;lawrence;Ohio;39;87;38.504;-82.542;62319;455;137.8;219
2056;licking;Ohio;39;89;40.056;-82.5;145491;682.9;223.9;14
2057;logan;Ohio;39;91;40.388;-83.783;46005;458.4;101.7;207
2058;lorain;Ohio;39;93;41.389;-82.12;284664;492.5;597.6;161
2059;lucas;Ohio;39;95;41.655;-83.609;455054;340.4;1323.8;233
2060;madison;Ohio;39;97;39.924;-83.383;40213;466.8;88.1;70
2061;mahoning;Ohio;39;99;41.052;-80.695;257555;415.7;600.8;131
2062;marion;Ohio;39;101;40.582;-83.131;66217;403.8;164.2;26
2063;medina;Ohio;39;103;41.144;-81.842;151095;421.7;391.5;144
2064;meigs;Ohio;39;105;39.058;-82.009;23072;430.1;54.1;32
2065;mercer;Ohio;39;107;40.519;-84.608;40924;462.4;88.8;316
2066;miami;Ohio;39;109;40.049;-84.236;98868;406.6;247.9;171
2067;monroe;Ohio;39;111;39.74;-81.065;15180;455.5;33.1;52
2068;montgomery;Ohio;39;113;39.749;-84.207;559062;461.7;1191.5;544
2069;morgan;Ohio;39;115;39.618;-81.867;14897;417.6;35.8;283
2070;morrow;Ohio;39;117;40.523;-82.795;31628;406.1;84.3;275
2071;muskingum;Ohio;39;119;39.959;-81.996;84585;664.6;128.9;43
2072;noble;Ohio;39;121;39.773;-81.482;14058;399;35.1;225
2073;ottawa;Ohio;39;123;41.532;-83.083;40985;255;162.4;136
2074;paulding;Ohio;39;125;41.132;-84.584;20293;416.2;46.8;64
2075;perry;Ohio;39;127;39.752;-82.231;34078;409.7;85.5;385
2076;pickaway;Ohio;39;129;39.665;-82.999;52727;501.4;107;187
2077;pike;Ohio;39;131;39.085;-83.036;27695;441.5;64.1;59
2078;portage;Ohio;39;133;41.177;-81.268;152061;488.9;316.6;432
2079;preble;Ohio;39;135;39.744;-84.624;42337;424.1;100.3;240
2080;putnam;Ohio;39;137;41.01;-84.115;34726;482.5;72;140
2081;richland;Ohio;39;139;40.764;-82.539;128852;495.3;258.6;40
2082;ross;Ohio;39;141;39.339;-83.017;73345;688.4;108.2;275
2083;sandusky;Ohio;39;143;41.342;-83.103;61792;408.5;151.6;448
2084;scioto;Ohio;39;145;38.781;-82.946;79195;612.3;125.8;48
2085;seneca;Ohio;39;147;41.129;-83.203;58683;550.9;104.9;162
2086;shelby;Ohio;39;149;40.317;-84.19;47910;407.7;119;64
2087;stark;Ohio;39;151;40.835;-81.385;378098;575.7;662.2;474
2088;summit;Ohio;39;153;41.109;-81.513;542899;412.7;1326.2;70
2089;trumbull;Ohio;39;155;41.238;-80.76;225116;617.3;357.2;137
2090;tuscarawas;Ohio;39;157;40.477;-81.462;90914;567.5;162.5;232
2091;union;Ohio;39;159;40.262;-83.355;40909;431.7;103.1;85
2092;van wert;Ohio;39;161;40.856;-84.567;29659;409.2;71.5;81
2093;vinton;Ohio;39;163;39.237;-82.498;12806;414.1;32.2;39
2094;warren;Ohio;39;165;39.432;-84.244;158383;399.8;473.5;35
2095;washington;Ohio;39;167;39.413;-81.509;63251;635;98.5;24
2096;wayne;Ohio;39;169;40.84;-81.864;111564;555;204.6;75
2097;williams;Ohio;39;171;41.535;-84.574;39188;421;92.4;58
2098;wood;Ohio;39;173;41.446;-83.598;121065;617.4;199.7;60
2099;wyandot;Ohio;39;175;40.868;-83.3;22908;407;56.2;111
2100;adair;Oklahoma;40;1;35.888;-94.634;21038;575.7;37.6;82
2101;alfalfa;Oklahoma;40;3;36.664;-98.322;6105;866.6;6.7;66
2102;atoka;Oklahoma;40;5;34.338;-96.084;13879;978.3;14.6;266
2103;beaver;Oklahoma;40;7;36.815;-100.606;5857;1814.4;3;571
2104;beckham;Oklahoma;40;9;35.359;-99.517;19799;901.8;21.5;307
2105;blaine;Oklahoma;40;11;35.885;-98.421;11976;928.4;12.2;54
2106;bryan;Oklahoma;40;13;33.974;-96.379;36534;908.8;41.5;50
2107;caddo;Oklahoma;40;15;35.135;-98.34;30150;1278.3;23.6;85
2108;canadian;Oklahoma;40;17;35.492;-97.797;87697;899.7;106.2;335
2109;carter;Oklahoma;40;19;34.194;-97.205;45621;823.8;57.2;51
2110;cherokee;Oklahoma;40;21;35.901;-94.993;42521;751;58.7;141
2111;choctaw;Oklahoma;40;23;34.019;-95.527;15342;773.9;20;298
2112;cimarron;Oklahoma;40;25;36.736;-102.484;3148;1834.8;1.6;4
2113;cleveland;Oklahoma;40;27;35.262;-97.442;208016;536.1;414.2;237
2114;coal;Oklahoma;40;29;34.548;-96.279;6031;518.2;11.4;70
2115;comanche;Oklahoma;40;31;34.63;-98.424;114996;1069.3;103.3;15
2116;cotton;Oklahoma;40;33;34.304;-98.331;6614;636.7;10.2;71
2117;craig;Oklahoma;40;35;36.674;-95.157;14950;761;19.5;372
2118;creek;Oklahoma;40;37;35.975;-96.236;67367;955.5;71.9;243
2119;custer;Oklahoma;40;39;35.549;-98.845;26142;986.5;25.6;154
2120;delaware;Oklahoma;40;41;36.456;-94.796;37077;740.6;52.8;499
2121;dewey;Oklahoma;40;43;36.05;-99.054;4743;1000.1;4.7;29
2122;ellis;Oklahoma;40;45;36.262;-99.784;4075;1229.1;3.2;213
2123;garfield;Oklahoma;40;47;36.397;-97.882;57813;1058.4;54.1;267
2124;garvin;Oklahoma;40;49;34.736;-97.293;27210;807.5;33.7;375
2125;grady;Oklahoma;40;51;35.082;-97.88;45516;1101;43.8;119
2126;grant;Oklahoma;40;53;36.767;-97.776;5144;1000.6;4.8;158
2127;greer;Oklahoma;40;55;34.915;-99.46;6061;639.4;9.1;7
2128;harmon;Oklahoma;40;57;34.694;-99.895;3283;537.1;5.6;215
2129;harper;Oklahoma;40;59;36.776;-99.75;3562;1039;3.3;28
2130;haskell;Oklahoma;40;61;35.237;-95.122;11792;577;20.9;464
2131;hughes;Oklahoma;40;63;35.084;-96.311;14154;806.7;17.4;201
2132;jackson;Oklahoma;40;65;34.653;-99.333;28439;802.7;33.9;38
2133;jefferson;Oklahoma;40;67;34.127;-97.865;6818;758.8;8.5;258
2134;johnston;Oklahoma;40;69;34.265;-96.657;10513;644.5;16.2;55
2135;kay;Oklahoma;40;71;36.746;-97.13;48080;918.7;50.9;148
2136;kingfisher;Oklahoma;40;73;35.919;-97.916;13926;903;15.7;178
2137;kiowa;Oklahoma;40;75;34.939;-99.014;10227;1014.6;9.7;237
2138;latimer;Oklahoma;40;77;34.884;-95.263;10692;722.2;14.7;31
2139;le flore;Oklahoma;40;79;35.066;-94.639;48109;1585.8;31;267
2140;lincoln;Oklahoma;40;81;35.662;-96.88;32080;957.7;33.8;206
2141;logan;Oklahoma;40;83;35.846;-97.436;33924;744.5;48.8;335
2142;love;Oklahoma;40;85;33.926;-97.173;8831;515.4;17.7;382
2143;mcclain;Oklahoma;40;87;35.08;-97.501;27740;569.7;51;52
2144;mccurtain;Oklahoma;40;89;34.004;-94.815;34402;1852.3;18.4;77
2145;mcintosh;Oklahoma;40;91;35.387;-95.581;19456;620;32.2;500
2146;major;Oklahoma;40;93;36.298;-98.431;7545;956.8;7.7;74
2147;marshall;Oklahoma;40;95;34.022;-96.756;13184;371.1;37.3;180
2148;mayes;Oklahoma;40;97;36.29;-95.234;38369;656.1;59.9;31
2149;murray;Oklahoma;40;99;34.505;-97.029;12623;418.3;30.3;202
2150;muskogee;Oklahoma;40;101;35.711;-95.367;69451;813.8;86.8;22
2151;noble;Oklahoma;40;103;36.329;-97.241;11411;731.9;15.3;235
2152;nowata;Oklahoma;40;105;36.774;-95.635;10569;564.9;19;49
2153;okfuskee;Oklahoma;40;107;35.45;-96.331;11814;624.8;18.6;7
2154;oklahoma;Oklahoma;40;109;35.512;-97.511;660448;709.1;960.1;14
2155;okmulgee;Oklahoma;40;111;35.609;-95.969;39685;697;57.2;282
2156;osage;Oklahoma;40;113;36.44;-96.267;44437;2250.8;20.1;4
2157;ottawa;Oklahoma;40;115;36.867;-94.84;33194;471.3;69.5;370
2158;pawnee;Oklahoma;40;117;36.274;-96.547;16612;569.4;29.6;15
2159;payne;Oklahoma;40;119;36.088;-96.994;68190;686.3;101.5;18
2160;pittsburg;Oklahoma;40;121;34.954;-95.723;43953;1305.9;33.7;8
2161;pontotoc;Oklahoma;40;123;34.773;-96.671;35143;719.6;48.6;370
2162;pottawatomie;Oklahoma;40;125;35.315;-96.951;65521;787.7;85.2;27
2163;pushmataha;Oklahoma;40;127;34.34;-95.473;11667;1397.3;8.4;91
2164;roger mills;Oklahoma;40;129;35.638;-99.657;3436;1141.9;2.9;290
2165;rogers;Oklahoma;40;131;36.318;-95.633;70641;674.9;117.1;78
2166;seminole;Oklahoma;40;133;35.181;-96.626;24894;632.5;39;411
2167;sequoyah;Oklahoma;40;135;35.47;-94.74;38972;673.8;60.2;125
2168;stephens;Oklahoma;40;137;34.516;-97.942;43182;874;49;49
2169;texas;Oklahoma;40;139;36.717;-101.444;20107;2037.2;10;65
2170;tillman;Oklahoma;40;141;34.382;-98.976;9287;871.9;10.1;49
2171;tulsa;Oklahoma;40;143;36.108;-95.919;563299;570.3;998.1;195
2172;wagoner;Oklahoma;40;145;36.003;-95.592;57491;562.9;112;221
2173;washington;Oklahoma;40;147;36.732;-95.94;48996;416.8;117.6;94
2174;washita;Oklahoma;40;149;35.311;-99.048;11508;1003.3;11.5;5
2175;woods;Oklahoma;40;151;36.762;-98.722;9089;1286.6;6.7;95
2176;woodward;Oklahoma;40;153;36.425;-99.38;18486;1242.3;15.1;395
2177;baker;Oregon;41;1;44.774;-117.757;16741;3068.1;5.4;227
2178;benton;Oregon;41;3;44.571;-123.281;78153;675.3;117.5;68
2179;clackamas;Oregon;41;5;45.363;-122.575;338391;1868.2;194.5;104
2180;clatsop;Oregon;41;7;46.101;-123.833;35630;829;43.8;433
2181;columbia;Oregon;41;9;45.9;-122.94;43560;656.7;71.5;21
2182;coos;Oregon;41;11;43.302;-124.228;62779;1600.5;39.8;189
2183;crook;Oregon;41;13;44.289;-120.834;19182;2979.4;7.2;32
2184;curry;Oregon;41;15;42.252;-124.328;21137;1627.4;13.6;54
2185;deschutes;Oregon;41;17;44.086;-121.308;115367;3018.2;44.6;139
2186;douglas;Oregon;41;19;43.242;-123.39;100399;5036.6;20.5;28
2187;gilliam;Oregon;41;21;45.41;-120.19;1915;1204.1;1.5;63
2188;grant;Oregon;41;23;44.451;-118.992;7935;4528.6;1.6;47
2189;harney;Oregon;41;25;43.525;-118.998;7609;10134.3;0.7;215
2190;hood river;Oregon;41;27;45.653;-121.565;20411;522.3;40.5;178
2191;jackson;Oregon;41;29;42.344;-122.859;181269;2785.2;69.3;140
2192;jefferson;Oregon;41;31;44.601;-121.197;19009;1780.8;11.2;380
2193;josephine;Oregon;41;33;42.402;-123.388;75726;1639.6;48.7;400
2194;klamath;Oregon;41;35;42.277;-121.727;63775;5944.2;11;106
2195;lake;Oregon;41;37;42.448;-120.461;7422;8135.8;0.9;27
2196;lane;Oregon;41;39;44.038;-123.115;322959;4554;72.8;5
2197;lincoln;Oregon;41;41;44.714;-124;44479;979.6;46.2;649
2198;linn;Oregon;41;43;44.552;-122.953;103069;2293.6;46.8;221
2199;malheur;Oregon;41;45;43.971;-117.064;31615;9887.1;3.2;469
2200;marion;Oregon;41;47;44.961;-122.955;284834;1183.7;255;35
2201;morrow;Oregon;41;49;45.722;-119.608;10995;2032.4;5.7;97
2202;multnomah;Oregon;41;51;45.518;-122.591;660486;435.3;1544.3;441
2203;polk;Oregon;41;53;44.92;-123.22;62380;741;91.2;414
2204;sherman;Oregon;41;55;45.519;-120.728;1934;823.2;2.1;63
2205;tillamook;Oregon;41;57;45.463;-123.859;24262;1102.2;22.6;12
2206;umatilla;Oregon;41;59;45.791;-118.927;70548;3215.3;22.8;66
2207;union;Oregon;41;61;45.342;-118.022;24530;2036.6;12;298
2208;wallowa;Oregon;41;63;45.445;-117.311;7226;3145.3;2.2;67
2209;wasco;Oregon;41;65;45.537;-121.203;23791;2381.1;9.9;1
2210;washington;Oregon;41;67;45.485;-122.87;445342;723.8;674.6;148
2211;wheeler;Oregon;41;69;44.837;-120.084;1547;1714.9;0.9;313
2212;yamhill;Oregon;41;71;45.237;-123.142;84992;715.6;126.8;246
2213;adams;Pennsylvania;42;1;39.853;-77.161;91292;518.4;189.7;141
2214;allegheny;Pennsylvania;42;3;40.444;-79.962;1281666;730.2;1713.1;34
2215;armstrong;Pennsylvania;42;5;40.77;-79.512;72392;653.4;109.3;287
2216;beaver;Pennsylvania;42;7;40.684;-80.302;181412;434.2;411.3;101
2217;bedford;Pennsylvania;42;9;40.053;-78.477;49984;1014.1;49.5;44
2218;berks;Pennsylvania;42;11;40.367;-75.909;373638;859.1;455.9;168
2219;blair;Pennsylvania;42;13;40.487;-78.378;129144;525.6;242.5;95
2220;bradford;Pennsylvania;42;15;41.833;-76.529;62761;1150.7;54.4;398
2221;bucks;Pennsylvania;42;17;40.236;-75.017;597635;607.4;1016.8;62
2222;butler;Pennsylvania;42;19;40.835;-79.952;174083;788.5;229.1;126
2223;cambria;Pennsylvania;42;21;40.405;-78.804;152598;688;215.8;90
2224;cameron;Pennsylvania;42;23;41.502;-78.236;5974;397.2;14.2;416
2225;carbon;Pennsylvania;42;25;40.863;-75.722;58802;381;160.6;305
2226;centre;Pennsylvania;42;27;40.842;-77.841;135758;1111.4;126.4;99
2227;chester;Pennsylvania;42;29;39.993;-75.671;433501;750.5;620.6;125
2228;clarion;Pennsylvania;42;31;41.181;-79.428;41765;600.8;68.4;20
2229;clearfield;Pennsylvania;42;33;40.992;-78.503;83382;1147.2;72.3;48
2230;clinton;Pennsylvania;42;35;41.145;-77.458;37914;888.5;42.2;295
2231;columbia;Pennsylvania;42;37;41.039;-76.387;64151;482.7;134.7;9
2232;crawford;Pennsylvania;42;39;41.665;-80.101;90366;1012.7;88.8;342
2233;cumberland;Pennsylvania;42;41;40.204;-77.099;213674;550.1;402.4;65
2234;dauphin;Pennsylvania;42;43;40.305;-76.799;251798;525.3;482.2;365
2235;delaware;Pennsylvania;42;45;39.922;-75.345;550864;184.2;3013.1;208
2236;elk;Pennsylvania;42;47;41.421;-78.621;35112;828.7;41.1;546
2237;erie;Pennsylvania;42;49;42.069;-80.07;280843;801.9;352.1;92
2238;fayette;Pennsylvania;42;51;39.95;-79.712;148644;790.1;184.3;75
2239;forest;Pennsylvania;42;53;41.498;-79.3;4946;428;11.7;95
2240;franklin;Pennsylvania;42;55;39.882;-77.658;129313;772.2;174.6;54
2241;fulton;Pennsylvania;42;57;39.922;-78.085;14261;437.5;33.5;14
2242;greene;Pennsylvania;42;59;39.876;-80.123;40672;575.9;69.7;234
2243;huntingdon;Pennsylvania;42;61;40.423;-78.001;45586;874.4;52.6;194
2244;indiana;Pennsylvania;42;63;40.616;-79.128;89605;829.3;107.4;213
2245;jefferson;Pennsylvania;42;65;41.085;-78.966;45932;655.3;70.1;254
2246;juniata;Pennsylvania;42;67;40.572;-77.327;22821;391.6;59.7;373
2247;lackawanna;Pennsylvania;42;69;41.443;-75.637;213295;458.6;457.7;178
2248;lancaster;Pennsylvania;42;71;40.073;-76.29;470658;949.2;513.4;219
2249;lawrence;Pennsylvania;42;73;40.986;-80.338;94643;360.5;259;123
2250;lebanon;Pennsylvania;42;75;40.341;-76.444;120327;361.9;344;304
2251;lehigh;Pennsylvania;42;77;40.603;-75.505;312090;346.7;940.5;446
2252;luzerne;Pennsylvania;42;79;41.205;-75.926;319250;890.8;351.9;86
2253;lycoming;Pennsylvania;42;81;41.25;-76.987;120044;1228.6;96.5;99
2254;mckean;Pennsylvania;42;83;41.864;-78.582;45936;981.6;45.5;39
2255;mercer;Pennsylvania;42;85;41.265;-80.345;120293;671.8;178.3;64
2256;mifflin;Pennsylvania;42;87;40.602;-77.615;46486;411.9;112.2;243
2257;monroe;Pennsylvania;42;89;41.032;-75.308;138687;608.5;261.2;45
2258;montgomery;Pennsylvania;42;91;40.166;-75.306;750097;482.9;1602.9;1
2259;montour;Pennsylvania;42;93;40.996;-76.628;18236;130.8;138.2;172
2260;northampton;Pennsylvania;42;95;40.7;-75.322;267066;373.8;755.9;215
2261;northumberland;Pennsylvania;42;97;40.872;-76.681;94556;459.9;202;114
2262;perry;Pennsylvania;42;99;40.411;-77.151;43602;553.5;80.7;150
2263;philadelphia;Pennsylvania;42;101;40.005;-75.141;1517550;134.1;10965.5;4
2264;pike;Pennsylvania;42;103;41.309;-74.98;46302;546.8;99;136
2265;potter;Pennsylvania;42;105;41.823;-77.936;18080;1081.2;16.6;468
